pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_MITOPHAGY,0.00797448165869218,0.0349274478531444,0.47610157815019,1.64996514461729,4,39,UBE2N|MFN1|UBE2L3|UBE2D3|TOMM5|TOMM22|TOMM40|VDAC3|UBE2D2|PGAM5|VDAC1|CSNK2A1|TOMM6|TBK1|VDAC2|RPS27A|UBE2V1|TOMM70|CSNK2B
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.00140845070422535,0.0121181297256976,0.644059678565748,2.78008098494417,0,139,RRM2|CCNB1|TK1|HDAC1|CCNA2|CDK1|PSMB2|TFDP1|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|TOP2A|PSMA6|PSMC4|CCNE1|POLE2|TYMS|PCNA|PSMD2|MCM10|PSMA2|PSMB6|MCM5|PSMD11|RPA3|CDC45|CDC25A|PSMC3|PSMA7|POLE4|MCM6|PSMD6|PSMA4|LYN|PPP2CA|CDC6|MCM4|CCNE2|PSMD1|MCM2|CDT1|DHFR|DBF4|PSMD14|PSMB1|PSMD13|PSMD8|MYBL2|SEM1|PSMC5|FBXO5|ORC1|MCM7|E2F3|ADRM1|PSMC6|E2F2|PSMC1|PSMA1|MCM3|SKP2|PSMC2|MYC|CDK7|POLE3|ORC6|PPP2R1B|CKS1B|E2F4|CDKN2B|CDKN1A|PTK6|PPP2R2A|E2F1|CCND2|CDKN2A|RPS27A|PSMD7|RPA1|CDC7|CDK2|POLA2|PSMB7|PPP2R3B|PPP2R1A|ORC5|PRIM1|CDK4|CUL1|RB1|PSMD3|E2F6|CDKN2D
REACTOME_MITOTIC_G2_G2_M_PHASES,0.00136239782016349,0.0121181297256976,0.548519894685518,2.47252552339696,0,190,CCNB1|CCNA2|CDK1|CCNB2|PSMB2|TUBB6|AURKA|PSMA3|FOXM1|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|TUBG1|NEK2|FKBPL|CENPF|PSMD2|TPX2|SSNA1|PSMA2|PSMB6|PAFAH1B1|PSMD11|CDC25A|PSMC3|PSMA7|RBX1|HJURP|PSMD6|PSMA4|ACTR1A|CDC25B|PPP2CA|PSMD1|FBXW11|HMMR|PSMD14|PSMB1|TUBB2A|CEP43|PSMD13|PSMD8|BTRC|GTSE1|MYBL2|MAPRE1|TICRR|SEM1|PSMC5|BORA|E2F3|ADRM1|HAUS1|DYNLL1|TUBB3|PSMC6|PLK1|PKMYT1|PSMC1|PSMA1|PSMC2|TUBA1C|CDC25C|CDK7|PPP2R1B|TUBGCP2|CEP78|CKAP5|LCMT1|CDKN1A|PPP2R2A|E2F1|NDE1|RPS27A|PSMD7|CDK2|PSMB7|PPP2R3B|CSNK1E|PPP2R1A|HAUS2|CETN2|DCTN2|TUBA4A|PLK4|FBXL18|CUL1|CEP164|PSMD3|RAB8A|MZT2A|HAUS5|TUBA3C|FZR1|SGO1|TUBA3D|CEP76|DCTN3|TUBA8|UBA52|LIN37|TUBG2
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.00132978723404255,0.0121181297256976,0.594001081289433,2.72614513130784,0,220,CCNB1|PTTG1|RAN|BIRC5|CDC20|UBE2C|CDK1|CCNB2|PSMB2|TUBB6|NDC80|KIF2C|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|SKA2|PSMA6|PSMC4|CDCA5|MAD2L1|ZWINT|AURKB|CENPN|CENPF|ZWILCH|PSMD2|BUB1B|SPC25|KIF2A|TMPO|VRK2|PSMA2|PSMB6|PAFAH1B1|PSMD11|CENPM|BUB1|BUB3|CDCA8|KNL1|NUP37|PSMC3|PSMA7|PSMD6|PSMA4|SKA1|NDC1|PPP2CA|CENPE|ESPL1|PSMD1|LMNB1|UBE2S|ERCC6L|RCC1|NUF2|CENPA|SEH1L|PSMD14|PSMB1|TUBB2A|TNPO1|RANGAP1|SPC24|PSMD13|PSMD8|CENPK|MAPRE1|SEM1|PSMC5|FBXO5|RCC2|ANAPC7|SGO2|UBE2D1|ADRM1|CENPS|DYNLL1|TUBB3|CENPL|PSMC6|PLK1|PSMC1|PSMA1|CENPO|PSMC2|TUBA1C|ANAPC11|PPP2R1B|KIF18A|ANAPC1|SEC13|B9D2|HDAC8|NDEL1|PDS5A|CKAP5|CENPI|NUP98|PPP2R2A|VRK1|NDE1|PPP2R5B|RPS27A|PMF1|PSMD7|LEMD2|NUP188|PSMB7|NUP85|EMD|CHMP6|UBE2E1|CHMP4B|PPP2R1A|POM121|DYNLL2
REACTOME_MITOTIC_PROMETAPHASE,0.0013531799729364,0.0121181297256976,0.492303519202898,2.23246328420136,0,201,CCNB1|BIRC5|CDC20|CDK1|CCNB2|TUBB6|NDC80|KIF2C|SKA2|CDCA5|NCAPG|MAD2L1|NCAPH|ZWINT|AURKB|CENPN|TUBG1|NEK2|CENPF|ZWILCH|BUB1B|SPC25|KIF2A|SSNA1|PAFAH1B1|CENPM|BUB1|BUB3|CDCA8|KNL1|NUP37|ACTR1A|SKA1|PPP2CA|CENPE|ERCC6L|NUF2|CENPA|SEH1L|TUBB2A|CEP43|RANGAP1|SMC4|SPC24|CENPK|MAPRE1|RCC2|SGO2|CENPS|HAUS1|DYNLL1|TUBB3|CENPL|PLK1|CENPO|SMC2|TUBA1C|CSNK2A1|PPP2R1B|TUBGCP2|KIF18A|SEC13|B9D2|HDAC8|NDEL1|CEP78|PDS5A|CKAP5|CENPI|NUP98|NDE1|PPP2R5B|PMF1|NUP85|CSNK1E|PPP2R1A|FIRRM|DYNLL2|HAUS2|CETN2|DCTN2|TUBA4A|PLK4|CEP164|CSNK2B|MZT2A|HAUS5|MIS12|TUBA3C|SGO1|TUBA3D|NEK6|CEP76|NCAPD2|SMC1A|DCTN3|NUP160|CENPH
REACTOME_MITOTIC_PROPHASE,0.00142857142857143,0.0121181297256976,0.446127660771129,1.9122182261705,0,132,CCNB1|CDK1|CCNB2|H2AZ2|H2AX|NUP50|ENSA|TMPO|VRK2|NUP37|NDC1|NUP210|PPP2CA|LMNB1|H2AJ|SEH1L|NUP88|SMC4|RAB1A|RAE1|KMT5A|H4C12|NCAPG2|PLK1|SMC2|H3C10|H4C11|GORASP2|MASTL|PPP2R1B|SEC13|NUP98|VRK1|H2AC18|H2BC9|H2AC14|LEMD2|NUP188|NUP85|EMD|H2AC4|PPP2R1A|POM121|NUP155|RB1|BLZF1|NEK6|H4C9|H2AC7|H3C8|NUP160|H4C2|LPIN3|NUP107|NUP62|H3C2|NCAPH2|H3C7|CNEP1R1|H2BC12L|H2BC10|H3C3|NUP133|LMNA|H2BC13|ARPP19
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.00148809523809524,0.0121181297256976,0.581986281294835,2.42846569807207,0,111,BIRC5|CDC20|UBE2C|NDC80|KIF2C|SKA2|MAD2L1|ZWINT|AURKB|CENPN|CENPF|ZWILCH|BUB1B|SPC25|KIF2A|PAFAH1B1|CENPM|BUB1|BUB3|CDCA8|KNL1|NUP37|SKA1|PPP2CA|CENPE|UBE2S|ERCC6L|NUF2|CENPA|SEH1L|RANGAP1|SPC24|CENPK|MAPRE1|RCC2|ANAPC7|SGO2|UBE2D1|CENPS|DYNLL1|CENPL|PLK1|CENPO|ANAPC11|PPP2R1B|KIF18A|ANAPC1|SEC13|B9D2|NDEL1|CKAP5|CENPI|NUP98|NDE1|PPP2R5B|PMF1|NUP85|UBE2E1|PPP2R1A|DYNLL2
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,0.451901565995526,0.621190844949234,-0.354535371103013,-0.995420932107562,201,13,NIPBL|STAG1|PDS5B|WAPL|STAG2
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,0.229779411764706,0.404322027266572,0.569525842138961,1.25402635273478,124,7,TLR2|RPS27A|UBA52|B2M
REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES,0.00173010380622837,0.0121181297256976,0.617001927915679,1.79937132265335,0,19,IFI27|UBE2L6|RIGI|IFI6|IFIH1|ISG15|IFI44|HSPA5|IKBKG|TRIM25|IFI44L|HERC5|IKBKB|CHUK|UBA7
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.00253807106598985,0.015733819347227,-0.53481428187713,-1.98836003688886,0,37,LTBP4|ITGB5|FBLN1|EFEMP1|TGFB2|FN1|ITGB1|MFAP5|FBLN5|BMP7|EMILIN3|ITGA8|BMP4|EFEMP2|MFAP2|MFAP4|LTBP2|ELN|ITGB8|ITGAV|FBLN2|ITGB3|BMP2
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS,0.875802997858672,0.926619276005594,-0.303331769894758,-0.660420420728279,408,6,MOCS2|GPHN
REACTOME_MRNA_CAPPING,0.0016750418760469,0.0121181297256976,0.578454654457227,1.87250970543663,0,29,POLR2H|POLR2F|NCBP2|NCBP1|POLR2L|POLR2E|CDK7|GTF2H1|POLR2D|POLR2G|GTF2F1|RNGTT|RNMT|POLR2I|POLR2A|POLR2J|CCNH
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.151408450704225,0.301635341592476,0.468450141856078,1.3095988071496,85,16,EXOSC4|EXOSC1|EXOSC3|DIS3|EXOSC2|SKIC2|EXOSC5|EXOSC8
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,0.128747795414462,0.271953085585867,0.49645600461067,1.37916124292729,72,15,LSM2|LSM4|LSM7|LSM1|LSM5|PATL1|LSM6
REACTOME_MRNA_EDITING,0.346590909090909,0.52666492733457,0.464903442602506,1.09941606325908,182,9,APOBEC3B|APOBEC3A|ADAR|APOBEC3C
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,0.198529411764706,0.365744390539721,0.587517776108106,1.29364239412323,107,7,APOBEC3B|APOBEC3A|APOBEC3C|APOBEC1|APOBEC2
REACTOME_MRNA_SPLICING,0.00943396226415094,0.0392971808066148,0.318547872888518,1.45301791965768,6,212,EIF4A3|SNRPG|RBM8A|SNRPA1|SNRPD3|SRSF9|POLR2H|SNRPD1|SNRPF|LSM2|DDX41|PPIL1|SRSF2|UBL5|BUD31|POLR2F|LSM4|HNRNPA2B1|HNRNPC|LSM7|SNRPB|TXNL4A|SNU13|NCBP2|NCBP1|SF3B5|SNRPC|EFTUD2|POLR2L|SF3B6|ALYREF|PPIH|POLR2E|SF3B3|SRSF3|PTBP1|TRA2B|SNRNP25|MAGOHB|YBX1|SRSF1|HNRNPM|LSM5|PRPF31|HSPA8|PLRG1|HNRNPF|SNIP1|SRSF7|SNRPA|DHX9|MAGOH|POLR2D|POLR2G|ISY1|AQR|PQBP1|GTF2F1|FAM32A|PPIE|FUS|LSM6|TFIP11|USP39|SRRT|DHX8|DNAJC8|PRPF4
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.00156985871271586,0.0121181297256976,0.522771940417563,1.91591729321353,0,50,SNRPG|SNRPD3|POLR2H|SNRPD1|SNRPF|SRSF2|POLR2F|SNRPB|TXNL4A|NCBP2|NCBP1|SF3B5|EFTUD2|POLR2L|SF3B6|POLR2E|SF3B3|SNRNP25|YBX1|SRSF1|SRSF7|POLR2D|POLR2G|GTF2F1
REACTOME_MTOR_SIGNALLING,0.0723860589812333,0.182188573802062,-0.370147197085516,-1.391829909903,26,41,PPM1A|EEF2K|PRKAB2|LAMTOR4|CAB39L|AKT2|RRAGD|PRKAA2|TSC1|EIF4B|PRKAG2|LAMTOR3|RRAGB|RHEB
REACTOME_MTORC1_MEDIATED_SIGNALLING,0.241666666666667,0.416048490687219,0.375888806211072,1.16499764321716,144,24,EIF4EBP1|EIF4E|LAMTOR2|LAMTOR5|EIF4G1|RRAGC|RPS6KB1|FKBP1A|SLC38A9|MLST8|AKT1S1|YWHAB
REACTOME_MUCOPOLYSACCHARIDOSES,0.204347826086957,0.371484806935291,-0.463188136513644,-1.23779656917767,93,11,IDS|HGSNAT|GNS|GUSB
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,0.848484848484848,0.903600967963304,0.290962325349461,0.688075468965534,447,9,SLC26A9|SLC26A4
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,0.452991452991453,0.621627474786851,-0.489027128443412,-1.01324175448646,211,5,CHRM3|CHRM1
REACTOME_MUSCLE_CONTRACTION,0.00384615384615385,0.020038125140166,-0.341675351079563,-1.72992213824393,0,202,FXYD6|TPM1|DMD|ITGB5|TMOD1|SORBS1|MYH11|TRPC1|MYLK|CACNA2D2|ATP1A2|SLC8A1|LMOD1|TPM2|DES|FXYD1|SCN7A|ITPR3|ACTG2|SCN3B|AKAP9|ATP2B4|GUCY1A2|CALD1|TNNC1|TNNI2|ITPR2|MYL9|CAMK2G|FGF13|VIM|ASPH|CASQ2|TMOD2|CACNB2|SORBS3|CES1|CAMK2D|SRI|ACTA2|NPR1|STIM1|TNNT1|PLN|KCNJ12|SCN11A|ATP2A3|ORAI1|PAK1|ACTA1|PDE5A|ATP2B1|ACTC1|RYR3|KCND2|KCNK5|TNNT2|DMPK|ABCC9|ANXA2|VCL|HIPK1|PAK2|NPR2|ATP2B2|MYH3|NOS1|SLC8A3|KCNK2|ITGA1|ITPR1|ORAI2|TLN1|TNNC2|KCNH2|SCN9A|SCN3A|FGF12|GUCY1B1|FGF14|SLN
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.00149253731343284,0.0121181297256976,0.490972910069577,2.03577033569514,0,108,S100A12|NOD2|N4BP1|IRF7|UBE2N|MAPKAPK3|NLRX1|IRAK2|UBE2D3|MAPK14|IRAK1|PPP2CA|FBXW11|BIRC3|IKBKE|NFKB1|TNIP2|BTRC|MAP2K3|UBE2D1|DUSP3|IKBKG|TRAF3|RPS6KA1|UBE2D2|DUSP7|MAP2K4|NKIRAS2|PPP2R1B|MAP2K6|TBK1|FADD|NLRC5|USP18|RIPK3|CASP8|LY96|RPS27A|NFKBIB|PPP2R1A|TRAF2|PTPN11|TAB3|UBE2V1|MAPKAPK2|MAP3K8|TANK|CUL1|ELK1|IKBKB
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,0.451310861423221,0.621190844949234,0.439366328552257,1.0000113312894,240,8,GYG1|GYS1|RPS27A|UBA52
REACTOME_MYOGENESIS,0.00505050505050505,0.0252102025845043,-0.526193442069366,-1.80431572935986,1,28,BOC|MEF2A|TCF4|CDON|SPAG9|NEO1|BNIP2|MEF2C|TCF3|CTNNA1|TCF12|CTNNB1|MEF2D
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,0.91533180778032,0.955989445063374,-0.224964435226989,-0.644072893562362,399,14,B4GALT4|ST6GAL1|MGAT4A|B4GALT1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.976666666666667,0.989400982615268,0.180384928116231,0.560476851779125,585,25,FUT3|ST3GAL4|LHB|CGA|MGAT3|MGAT2|CHST8|B4GALT3|ST8SIA2|B4GALT6|FUCA1|B4GALT2|MGAT5|MGAT4B
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI,0.0982905982905983,0.226347034981056,-0.681730904322578,-1.41251512933884,45,5,MAN1C1|MAN1A2|MGAT1|MANEA|MAN1A1
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.305057096247961,0.486158678657026,0.333431172613414,1.13231441633478,186,35,DERL1|VCP|UGGT1|PSMC1|EDEM1|EDEM3|RPS27A|CANX|SEL1L|TRIM13|EDEM2|NGLY1|PDIA3|UBA52
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.304498269896194,0.486158678657026,0.392075044170226,1.14341391637332,175,19,SLC6A14|SLC6A15|SLC6A11|SLC6A6|SLC6A20|SLC6A19|SLC18A1|SLC6A18
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,0.801869158878505,0.872679772786777,0.349081846492336,0.735785813013671,428,6,CASP3|BEX3|NGF
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.0821917808219178,0.198214186678498,-0.309616770924838,-1.30598629537478,29,63,SPTAN1|SPTBN1|MAPK1|GFRA1|FYN|CREB1|PTK2|FGFR1|SPTBN2|CACNB2|NCAM1|COL6A2|COL3A1|CACNA1D|RPS6KA5|COL4A5|COL6A1|KRAS|PTPRA|COL5A3|SOS1
REACTOME_NCAM1_INTERACTIONS,0.991825613079019,0.99740707404176,-0.151546032246317,-0.572615265409744,363,42,GFRA1|CACNB2|NCAM1|COL6A2|COL3A1|CACNA1D|COL4A5|COL6A1
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,0.465065502183406,0.632474925724313,-0.445295291254743,-0.999798755433566,212,7,CADM3|CADM1|NECTIN3
REACTOME_NEDDYLATION,0.0013262599469496,0.0121181297256976,0.427212213662823,1.96583988235165,0,230,BIRC5|UBE2F|FBXO9|UCHL3|PSMB2|DCUN1D5|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|COPS3|DPP3|DCUN1D3|VCP|PSMD2|UBE2D3|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|LRR1|PSMD6|PSMA4|WDR5|ELOC|ELOB|SOCS3|WSB2|FBXO6|PSMD1|UFD1|FBXW11|DCAF13|CCNF|DTL|PSMD14|FBXO22|PSMB1|COMMD1|FBXL19|UBD|PSMD13|PSMD8|BTRC|FBXL20|SEM1|UBE2M|PSMC5|UBE2D1|ADRM1|COMMD9|COPS5|PSMC6|UBE2D2|RNF7|FBXW5|PSMC1|PSMA1|ANKRD9|SKP2|PSMC2|BRCA1|HIF1A|FBXW9|ASB7|FBXO10|KBTBD8|COMMD4|COPS2|COMMD5|LMO7|CDKN1A|GPS1|DCAF11|RPS27A|KEAP1|PSMD7|PSMB7|ERCC8|COMMD8|COMMD7|COPS6|DDA1|FBXW2|FBXO41|FBXL18|CUL1|PSMD3|KLHL42|CCDC22|COMMD10|COMMD2|NFE2L2|DCAF7
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,0.241573033707865,0.416048490687219,0.529434068950247,1.20500828970086,128,8,LCK|HCK|CD247|DOCK2|RAC1
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,0.0321969696969697,0.0995432263814617,0.681824992637875,1.61239793158189,16,9,AP2S1|LCK|ATP6V1H|AP2M1|ARF1
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,0.25,0.424667300380228,0.558499443633474,1.22974756979193,135,7,AP2S1|ATP6V1H|AP2M1|CD8B|AP2B1
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,0.0309090909090909,0.096902711323764,0.65172212873201,1.60998749458535,16,10,AP1S3|AP1M2|AP1B1|AP1G1|AP1S2|AP1M1|B2M|HLA-A|AP1S1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.00174825174825175,0.0121181297256976,0.605859864287089,1.79285982322612,0,21,AP2S1|LCK|CD28|AP1S3|AP1M2|AP1B1|AP1G1|AP1S2|ATP6V1H|AP2M1|ARF1|AP1M1|B2M|HLA-A|CD8B
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.00605143721633888,0.0285007974481659,0.392094437402276,1.60088946587682,3,99,HDAC1|H2AZ2|H2AX|POLR2H|POLR2F|DNMT1|H2AJ|POLR2L|POLR1H|POLR2E|H4C12|CDK7|H3C10|H4C11|POLR1C|TAF1D|GTF2H1|DNMT3B|MBD2|H2AC18|RRP8|SMARCA5|HDAC2|H2BC9|POLR1D|H2AC14|H2AC4|TAF1B|POLR1B|H4C9|H2AC7|H3C8|H4C2|CCNH|POLR1E|SAP30|H3C2|H3C7|H2BC12L|H2BC10|H3C3|H2BC13|H4C3|SUV39H1|H4C4|POLR1A|H2BC6|POLR1G|H2BC14|ERCC2|H2BC11|SAP30BP
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,0.297644539614561,0.479180893956055,-0.536541234479218,-1.16816905771451,138,6,BRAF|MAPK1
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,0.557522123893805,0.70480633228158,-0.361103327556881,-0.923438092063902,251,10,UBE2I|TFAP2B|TFAP2A
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,0.66580310880829,0.789509061340687,-0.243549653922573,-0.869811999467711,256,33,SPRY2|BRAF|MAPK1|FGFR1|PPP2CB|FGF1|FGF9|FGF2|MKNK1
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.74869109947644,0.840924572447768,-0.231816751623935,-0.828108783761977,285,34,SPRY2|BRAF|MAPK1|FGFR2|PPP2CB|FGF1|FGF9|FGF2|MKNK1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.735802469135803,0.835450846607,-0.235566942308381,-0.824431394777064,297,29,SPRY2|BRAF|MAPK1|PPP2CB|FGF1|FGF9|FGF2|MKNK1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.687979539641944,0.804593872604812,-0.241985246908232,-0.856143232671216,268,31,SPRY2|BRAF|MAPK1|PPP2CB|FGF1|FGF9|KLB|FGF2|MKNK1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,0.569664902998236,0.715619961969327,0.331826349599279,0.921817918403987,322,15,CSK|RPS27A|SLA2|SLA|UBA52|CBL
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.820967741935484,0.88537679833356,0.221248519494552,0.781183716356214,508,43,PPP2CA|DUSP2|MARK3|HRAS|DUSP7|PPP2R1B|PPP2R5B|RPS27A|DUSP9|DUSP16|PPP2R1A|DUSP5|PTPN7|YWHAB|UBA52|PPP5C|MAP2K2|NRAS|MAP2K1|ARAF|MAPK12|MAPK3|PPP2R5A
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.641608391608392,0.768983364053787,0.297103885289832,0.879189480371515,366,21,PTPN2|STAM|STAM2|GRB2|RPS27A|SH3GL3|UBA52|CBL|PTPN1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,0.741860465116279,0.837334198385237,-0.250420778065366,-0.811659430178245,318,21,DLG2|CAMK2G|CAMK2D|DLG1|GRIN2A
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.00159235668789809,0.0121181297256976,0.759973126669604,2.7069018396891,0,44,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|TACC3|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|YWHAZ|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,0.371794871794872,0.552283820363621,-0.531889942091669,-1.10205153614709,173,5,DVL2|DVL3|CXXC4|DVL1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,0.757522123893805,0.844474133124286,0.288641911162666,0.780043640272792,427,14,WNT5A|SOST|DKK4|KREMEN1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.0340557275541796,0.102973917325413,-0.271058473981283,-1.28436442796611,10,120,BTC|PIK3R1|PPP2R5C|IRS2|KIT|PDGFRA|TRAF6|AKT2|GAB2|EGFR|PIK3CA|IRS1|MAPK1|ESR1|FYN|PPP2R5E|FGFR1|PDGFA|AKT3|INSR|PIP4K2B|EGF|NRG2|PTEN|NTF3|PIP5K1B|FGFR2|ERBB4|PHLPP1|MET|PPP2CB|FGF1|NTRK2|PHLPP2|NTRK3|NTF4|FGF9|KLB
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.00163132137030995,0.0121181297256976,0.552241863591752,1.87538381173952,0,35,CYLD|UBE2L6|NLRX1|UBE2D3|RIGI|IFIH1|ISG15|IKBKE|UBE2K|UBE2D1|TRAF3|UBE2D2|TRIM25|ITCH|TBK1|NLRC5|RPS27A
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.0268292682926829,0.0879704631908705,-0.491019591300369,-1.61766092214088,10,23,SPTAN1|SPTBN1|PIK3R1|MAGI2|PIK3CA|FYN|NCK1|IQGAP1
REACTOME_NEPHRON_DEVELOPMENT,0.105145413870246,0.237841588083709,-0.498897663296502,-1.4007436704548,46,13,LFNG|IRX1|IRX2|POU3F3|JAG1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.300353356890459,0.482672166154003,0.21347254776953,1.0563352181202,254,556,CD24|EIF4A3|CXCR4|AP2S1|GSPT1|PSMB2|TUBB6|ETF1|PSMA3|PSMB5|EPHA2|RPL26L1|WWTR1|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|MMP9|PRKCQ|ARPC3|PITPNA|RBM8A|ARPC1A|KIF4A|PSMD2|CDK5R1|EPHB2|PSMA2|PSMB6|PSMD11|LYPLA2|PSMC3|PSMA7|RBX1|RPL22L1|PSMD6|PSMA4|LYN|ENAH|ELOC|CLTA|ELOB|SHC1|PSMD1|ADAM10|NFASC|ARPC1B|PSENEN|NCBP2|PSMD14|NCBP1|PSMB1|TUBB2A|PSMD13|PSMD8|ARPC2|ACTR3|SEM1|SEMA7A|PSMC5|CACNB4|YAP1|DLG3|PTPRC|ADRM1|RND1|EPHA1|TUBB3|PFN1|PSMC6|RPS6KA1|HRAS|PSMC1|PSMA1|ARPC4|MAGOHB|PIK3R2|EPHA4|PSMC2|TUBA1C|GRB2|LIMK2|FARP2|CSNK2A1|ACTR2|RPS6KA4|HSPA8|PIK3CD|WASL|ST8SIA4|EIF4G1|SREBF2|RPL27A|PRKAR2A|TREM2|MAGOH|CFL1|CDK5|MYO10|YES1|RPS27A|RANBP9|PSMD7|HDAC2|ARPC5|NRP2|SIAH2|CAP1|TYROBP|SEMA4D|AP2M1|AGAP2|PSMB7|DOK4
REACTOME_NETRIN_1_SIGNALING,0.0668449197860963,0.172868121067661,-0.361743004903378,-1.38696699854099,24,44,SIAH1|TRPC1|RGMA|RGMB|NEO1|DOCK1|FYN|PTK2|NTN1|ABLIM3|NCK1|TRIO|ABLIM2|SLIT2|NTN4
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,0.831460674157303,0.892384519350811,0.313838022105816,0.7143050295397,443,8,PTPN11|UNC5B|SRC|UNC5A|UNC5C
REACTOME_NEUREXINS_AND_NEUROLIGINS,0.181818181818182,0.342731108553893,-0.29786576732434,-1.20867395743089,65,54,NRXN3|SIPA1L1|DLG2|APBA1|EPB41L2|NRXN1|LIN7B|DLGAP4|EPB41L5|PDLIM5|SHANK2|HOMER2|EPB41|GRIN2A
REACTOME_NEUROFASCIN_INTERACTIONS,0.832720588235294,0.892664481809521,0.310891918825495,0.684546038499737,452,7,NFASC|NRCAM|ANK1
